pass				
pass				
pass				
pass				
pass				
pass				
Date/Time	Load	Wind	Hydro	Thermal
04/20/12 06:45	6389	1700	12629	1512
04/20/12 06:50	6453	1695	12534	1524
04/20/12 06:55	6484	1698	12757	1528
04/20/12 07:00	6492	1754	12667	1582
04/20/12 07:05	6544	1753	12737	1601
04/20/12 07:10	6571	1762	12699	1598
04/20/12 07:15	6619	1779	12704	1605
04/20/12 07:20	6636	1746	12698	1605
04/20/12 07:25	6614	1728	12645	1609
04/20/12 07:30	6733	1781	12637	1606
04/20/12 07:35	6726	1742	12651	1609
04/20/12 07:40	6719	1717	12634	1604
04/20/12 07:45	6724	1714	12686	1611
04/20/12 07:50	6732	1703	12701	1606
04/20/12 07:55	6725	1720	12767	1633
04/20/12 08:00	6735	1710	12862	1697
04/20/12 08:05	6680	1672	12877	1695
04/20/12 08:10	6700	1655	12901	1694
04/20/12 08:15	6726	1652	12889	1697
04/20/12 08:20	6690	1649	12858	1693
04/20/12 08:25	6680	1650	12903	1695
04/20/12 08:30	6684	1644	12860	1700
04/20/12 08:35	6698	1674	12878	1695
04/20/12 08:40	6677	1682	12845	1698
04/20/12 08:45	6669	1683	12834	1703
04/20/12 08:50	6656	1680	12834	1704
04/20/12 08:55	6640	1766	12770	1707
04/20/12 09:00	6646	1710	12854	1700
04/20/12 09:05	6652	1701	12969	1703
04/20/12 09:10	6674	1714	12991	1704
04/20/12 09:15	6660	1695	13021	1705
04/20/12 09:20	6642	1705	13001	1702
04/20/12 09:25	6632	1741	13009	1708
04/20/12 09:30	6635	1797	12997	1720
04/20/12 09:35	6621	1774	13054	1717
04/20/12 09:40	6594	1761	12992	1709
04/20/12 09:45	6622	1769	13056	1719
04/20/12 09:50	6612	1794	12973	1713
04/20/12 09:55	6554	1806	12893	1707
04/20/12 10:00	6600	1828	12929	1719
04/20/12 10:05	6556	1860	12916	1705
04/20/12 10:10	6535	1860	12950	1694
04/20/12 10:15	6545	1957	12842	1694
04/20/12 10:20	6526	1970	12878	1697
04/20/12 10:25	6492	1959	12833	1693
04/20/12 10:30	6492	1994	12873	1699
04/20/12 10:35	6498	1965	12834	1698
04/20/12 10:40	6492	1987	12910	1694
04/20/12 10:45	6491	2039	12839	1698
04/20/12 10:50	6348	2028	12881	1693
04/20/12 10:55	6353	2040	12459	1700
04/20/12 11:00	6369	2008	12552	1704
04/20/12 11:05	6421	2059	12679	1643
04/20/12 11:10	6391	2151	12739	1610
04/20/12 11:15	6416	2178	12718	1602
04/20/12 11:20	6375	2179	12762	1605
04/20/12 11:25	6405	2153	12765	1612
04/20/12 11:30	6367	2146	12746	1617
04/20/12 11:35	6374	2121	12780	1624
04/20/12 11:40	6342	2146	12729	1623
04/20/12 11:45	6361	2133	12734	1620
04/20/12 11:50	6332	2163	12751	1622
04/20/12 11:55	6306	2203	12475	1567
04/20/12 12:00	6274	2210	12597	1454
04/20/12 12:05	6296	2331	12519	1456
04/20/12 12:10	6255	2357	12386	1444
04/20/12 12:15	6265	2422	12403	1446
04/20/12 12:20	6253	2498	12370	1442
04/20/12 12:25	6221	2542	12352	1441
04/20/12 12:30	6221	2543	12302	1441
04/20/12 12:35	6233	2570	12353	1443
04/20/12 12:40	6226	2590	12357	1440
04/20/12 12:45	6199	2567	12327	1443
04/20/12 12:50	6213	2487	12370	1436
04/20/12 12:55	6206	2498	12293	1441
04/20/12 13:00	6141	2395	12444	1444
04/20/12 13:05	6164	2411	12583	1447
04/20/12 13:10	6149	2451	12704	1444
04/20/12 13:15	6144	2442	12762	1432
04/20/12 13:20	6162	2491	12773	1440
04/20/12 13:25	6134	2448	12732	1437
04/20/12 13:30	6149	2457	12735	1435
04/20/12 13:35	6120	2428	12709	1429
04/20/12 13:40	6092	2370	12756	1437
04/20/12 13:45	6064	2368	12706	1441
04/20/12 13:50	6041	2362	12657	1444
04/20/12 13:55	6014	2348	12627	1454
04/20/12 14:00	6012	2364	12615	1441
04/20/12 14:05	5996	2344	12707	1437
04/20/12 14:10	6011	2370	12764	1434
04/20/12 14:15	5999	2352	12692	1432
04/20/12 14:20	5981	2283	12683	1435
04/20/12 14:25	5933	2217	12674	1435
04/20/12 14:30	5942	2194	12680	1443
04/20/12 14:35	5948	2216	12666	1440
04/20/12 14:40	5924	2186	12759	1444
04/20/12 14:45	5909	2179	12644	1443
04/20/12 14:50	5884	2139	12691	1433
04/20/12 14:55	5908	2132	12881	1432
04/20/12 15:00	5875	2142	12956	1428
04/20/12 15:05	5888	2192	12722	1429
04/20/12 15:10	5909	2134	12696	1428
04/20/12 15:15	5895	2109	12726	1437
04/20/12 15:20	5914	2113	12673	1434
04/20/12 15:25	5896	2119	12644	1435
04/20/12 15:30	5922	2107	12780	1447
04/20/12 15:35	5875	2126	12681	1450
04/20/12 15:40	5836	2151	12420	1446
04/20/12 15:45	5810	2238	12664	1444
04/20/12 15:50	5847	2239	12993	1429
04/20/12 15:55	5861	2275	12480	1430
04/20/12 16:00	5871	2226	12420	1439
04/20/12 16:05	5860	2152	12445	1441
04/20/12 16:10	5868	2111	12411	1439
04/20/12 16:15	5879	2097	12402	1433
04/20/12 16:20	5882	2121	12380	1432
04/20/12 16:25	5900	2165	12416	1427
04/20/12 16:30	5876	2197	12379	1435
04/20/12 16:35	5841	2215	12364	1427
04/20/12 16:40	5866	2258	12318	1425
04/20/12 16:45	5826	2251	12385	1430
04/20/12 16:50	5858	2305	12454	1432
04/20/12 16:55	5841	2283	12314	1424
04/20/12 17:00	5832	2299	12376	1427
04/20/12 17:05	5879	2365	12490	1426
04/20/12 17:10	5853	2371	12532	1427
04/20/12 17:15	5837	2368	12564	1433
04/20/12 17:20	5858	2367	12625	1437
04/20/12 17:25	5895	2385	12590	1440
04/20/12 17:30	5876	2363	12567	1454
04/20/12 17:35	5861	2345	12520	1462
04/20/12 17:40	5863	2368	12575	1464
04/20/12 17:45	5859	2361	12532	1445
04/20/12 17:50	5897	2299	12547	1460
04/20/12 17:55	5868	2269	12765	1438
04/20/12 18:00	5884	2252	12819	1434
04/20/12 18:05	5898	2279	12792	1436
04/20/12 18:10	5910	2288	12804	1441
04/20/12 18:15	5846	2203	12866	1421
04/20/12 18:20	5885	2249	12908	1430
04/20/12 18:25	5884	2207	12998	1417
04/20/12 18:30	5914	2172	13014	1418
04/20/12 18:35	5887	2134	12997	1418
04/20/12 18:40	5871	2091	12975	1427
04/20/12 18:45	5906	2038	13069	1433
04/20/12 18:50	5891	2033	13108	1442
04/20/12 18:55	5891	2013	13192	1425
04/20/12 19:00	5888	2014	13121	1426
04/20/12 19:05	5884	2010	13053	1422
04/20/12 19:10	5881	1935	13060	1426
04/20/12 19:15	5873	1896	13083	1418
04/20/12 19:20	5881	1842	13130	1426
04/20/12 19:25	5877	1786	13083	1429
04/20/12 19:30	5874	1750	13078	1430
04/20/12 19:35	5873	1666	13147	1441
04/20/12 19:40	5899	1588	13143	1437
04/20/12 19:45	5932	1539	13158	1435
04/20/12 19:50	5935	1457	13175	1447
04/20/12 19:55	5969	1401	13585	1436
04/20/12 20:00	5995	1417	13395	1425
04/20/12 20:05	6002	1385	13321	1420
04/20/12 20:10	6074	1375	13191	1423
04/20/12 20:15	6073	1351	13143	1427
04/20/12 20:20	6120	1338	13115	1427
04/20/12 20:25	6122	1316	13107	1428
04/20/12 20:30	6125	1327	13024	1429
04/20/12 20:35	6136	1306	13041	1428
04/20/12 20:40	6122	1287	13144	1430
04/20/12 20:45	6121	1276	13138	1421
04/20/12 20:50	6130	1289	13115	1429
04/20/12 20:55	6098	1279	13100	1429
04/20/12 21:00	6083	1248	13025	1430
04/20/12 21:05	6061	1224	13069	1428
04/20/12 21:10	6062	1198	13038	1426
04/20/12 21:15	6074	1200	12998	1424
04/20/12 21:20	6037	1197	12959	1407
04/20/12 21:25	6025	1190	12870	1384
04/20/12 21:30	6011	1165	12760	1376
04/20/12 21:35	5940	1148	12849	1367
04/20/12 21:40	5940	1117	12890	1350
04/20/12 21:45	5902	1086	12918	1342
04/20/12 21:50	5884	1075	12891	1330
04/20/12 21:55	5867	1047	13071	1270
04/20/12 22:00	5868	1003	13165	1207
04/20/12 22:05	5826	990	13366	1148
04/20/12 22:10	5774	962	13362	1100
04/20/12 22:15	5739	935	13453	1094
04/20/12 22:20	5763	906	13442	1103
04/20/12 22:25	5725	883	13462	1095
04/20/12 22:30	5697	869	13408	1094
04/20/12 22:35	5679	851	13312	1089
04/20/12 22:40	5640	844	13276	1092
04/20/12 22:45	5598	838	13272	1097
04/20/12 22:50	5590	839	13241	1092
04/20/12 22:55	5550	822	13057	1085
04/20/12 23:00	5479	823	12715	1091
04/20/12 23:05	5513	839	12679	1090
04/20/12 23:10	5466	816	12470	1096
04/20/12 23:15	5437	801	12363	1090
04/20/12 23:20	5401	793	12376	1090
04/20/12 23:25	5408	786	12367	1085
04/20/12 23:30	5356	780	12229	1093
04/20/12 23:35	5317	776	12193	1093
04/20/12 23:40	5249	763	12158	1091
04/20/12 23:45	5275	751	12169	1097
04/20/12 23:50	5215	738	12266	1096
04/20/12 23:55	5232	726	12118	1098
04/21/12 00:00	5193	706	12016	1096
04/21/12 00:05	5176	694	11978	1096
04/21/12 00:10	5163	697	11905	1098
04/21/12 00:15	5161	712	11854	1101
04/21/12 00:20	5128	701	11781	1100
04/21/12 00:25	5098	689	11788	1094
04/21/12 00:30	5093	668	11645	1098
04/21/12 00:35	5079	660	11716	1102
04/21/12 00:40	5068	645	11805	1099
04/21/12 00:45	5066	649	11753	1098
04/21/12 00:50	5057	668	11802	1099
04/21/12 00:55	5054	672	11746	1095
04/21/12 01:00	5008	670	11603	1092
04/21/12 01:05	5002	674	11526	1089
04/21/12 01:10	5004	678	11509	1095
04/21/12 01:15	5014	670	11493	1093
04/21/12 01:20	4984	679	11499	1101
04/21/12 01:25	4975	694	11531	1099
04/21/12 01:30	4985	705	11449	1096
04/21/12 01:35	4978	707	11474	1098
04/21/12 01:40	4959	710	11434	1097
04/21/12 01:45	4965	713	11458	1097
04/21/12 01:50	4975	703	11462	1095
04/21/12 01:55	4956	692	11424	1092
04/21/12 02:00	4950	643	11466	1095
04/21/12 02:05	4920	642	11436	1092
04/21/12 02:10	4910	604	11483	1093
04/21/12 02:15	4942	599	11476	1091
04/21/12 02:20	4932	593	11563	1095
04/21/12 02:25	4983	582	11518	1095
04/21/12 02:30	4950	581	11474	1095
04/21/12 02:35	4947	592	11485	1096
04/21/12 02:40	4948	615	11466	1095
04/21/12 02:45	4950	635	11402	1098
04/21/12 02:50	4946	636	11434	1095
04/21/12 02:55	4945	627	11443	1095
04/21/12 03:00	4922	607	11421	1095
04/21/12 03:05	4935	606	11442	1096
04/21/12 03:10	4956	562	11482	1104
04/21/12 03:15	4973	534	11535	1096
04/21/12 03:20	4923	498	11532	1101
04/21/12 03:25	4978	473	11550	1100
04/21/12 03:30	4964	458	11596	1100
04/21/12 03:35	4967	454	11564	1098
04/21/12 03:40	4967	433	11544	1097
04/21/12 03:45	4984	416	11572	1098
04/21/12 03:50	5011	403	11591	1103
04/21/12 03:55	4984	388	11699	1094
04/21/12 04:00	5030	381	11736	1099
04/21/12 04:05	5028	373	11767	1098
04/21/12 04:10	5016	364	11823	1101
04/21/12 04:15	5042	351	11856	1099
04/21/12 04:20	5060	346	11866	1104
04/21/12 04:25	5083	340	11855	1101
04/21/12 04:30	5077	316	11893	1100
04/21/12 04:35	5100	301	11886	1097
04/21/12 04:40	5103	284	11883	1100
04/21/12 04:45	5138	267	11853	1098
04/21/12 04:50	5155	260	11890	1102
04/21/12 04:55	5168	256	12229	1098
04/21/12 05:00	5187	253	12349	1105
04/21/12 05:05	5248	264	12479	1103
04/21/12 05:10	5268	279	12576	1104
04/21/12 05:15	5297	278	12624	1105
04/21/12 05:20	5330	280	12680	1110
04/21/12 05:25	5330	277	12709	1110
04/21/12 05:30	5358	272	12708	1109
04/21/12 05:35	5362	265	12765	1108
04/21/12 05:40	5396	256	12730	1115
04/21/12 05:45	5388	242	12700	1110
04/21/12 05:50	5443	235	12756	1117
04/21/12 05:55	5467	230	12806	1123
04/21/12 06:00	5492	230	12845	1127
04/21/12 06:05	5566	226	12842	1137
04/21/12 06:10	5592	267	12668	1140
04/21/12 06:15	5614	271	12586	1140
04/21/12 06:20	5617	261	12628	1141
04/21/12 06:25	5646	246	12609	1140
04/21/12 06:30	5642	221	12617	1144
04/21/12 06:35	5682	204	12720	1146
04/21/12 06:40	5708	200	12699	1146
04/21/12 06:45	5758	209	12746	1149
04/21/12 06:50	5784	216	12707	1146
04/21/12 06:55	5801	210	12843	1147
04/21/12 07:00	5843	203	12942	1148
04/21/12 07:05	5863	201	13031	1145
04/21/12 07:10	5898	204	13039	1145
04/21/12 07:15	5935	207	13041	1145
04/21/12 07:20	5985	207	13014	1146
04/21/12 07:25	6010	195	12980	1145
04/21/12 07:30	6028	179	13016	1143
04/21/12 07:35	6081	163	13046	1149
04/21/12 07:40	6084	153	13038	1145
04/21/12 07:45	6078	134	13063	1145
04/21/12 07:50	6122	122	13107	1153
04/21/12 07:55	6151	109	13305	1146
04/21/12 08:00	6161	92	13178	1147
04/21/12 08:05	6170	79	13267	1149
04/21/12 08:10	6207	69	13268	1154
04/21/12 08:15	6214	66	13299	1148
04/21/12 08:20	6224	65	13289	1148
04/21/12 08:25	6207	58	13275	1148
04/21/12 08:30	6218	53	13316	1149
04/21/12 08:35	6216	47	13338	1151
04/21/12 08:40	6234	42	13334	1153
04/21/12 08:45	6226	41	13318	1149
04/21/12 08:50	6250	39	13331	1155
04/21/12 08:55	6212	38	13220	1159
04/21/12 09:00	6244	32	13202	1163
04/21/12 09:05	6248	31	13253	1168
04/21/12 09:10	6279	27	13235	1161
04/21/12 09:15	6258	27	13197	1153
04/21/12 09:20	6270	26	13245	1159
04/21/12 09:25	6254	22	13197	1161
04/21/12 09:30	6246	22	13176	1161
04/21/12 09:35	6247	19	13204	1161
04/21/12 09:40	6229	17	13180	1160
04/21/12 09:45	6197	16	13135	1166
04/21/12 09:50	6188	17	13133	1166
04/21/12 09:55	6170	17	13092	1159
04/21/12 10:00	6172	15	13013	1164
04/21/12 10:05	6167	15	13117	1161
04/21/12 10:10	6134	11	13104	1155
04/21/12 10:15	6138	11	13084	1142
04/21/12 10:20	6133	8	13086	1139
04/21/12 10:25	6121	6	13051	1140
04/21/12 10:30	6104	5	13090	1133
04/21/12 10:35	6093	5	13066	1132
04/21/12 10:40	6072	5	13085	1143
04/21/12 10:45	6071	5	13063	1132
04/21/12 10:50	6042	6	13077	1137
04/21/12 10:55	6010	5	12946	1139
04/21/12 11:00	5982	5	12952	1137
04/21/12 11:05	5990	4	12969	1139
04/21/12 11:10	5998	4	12977	1140
04/21/12 11:15	5975	3	12992	1143
04/21/12 11:20	5940	3	12964	1136
04/21/12 11:25	5922	2	12928	1136
04/21/12 11:30	5859	3	12896	1133
04/21/12 11:35	5840	3	12894	1135
04/21/12 11:40	5824	2	12864	1138
04/21/12 11:45	5828	3	12892	1139
04/21/12 11:50	5776	6	12876	1139
04/21/12 11:55	5762	7	12765	1144
04/21/12 12:00	5768	8	12758	1134
04/21/12 12:05	5730	9	12825	1135
04/21/12 12:10	5716	8	12866	1139
04/21/12 12:15	5711	7	12959	1134
04/21/12 12:20	5702	6	12873	1126
04/21/12 12:25	5701	6	12847	1133
04/21/12 12:30	5681	6	12852	1134
04/21/12 12:35	5656	3	12965	1139
04/21/12 12:40	5661	5	12951	1140
04/21/12 12:45	5622	4	12968	1131
04/21/12 12:50	5646	5	12941	1136
04/21/12 12:55	5618	5	12835	1132
04/21/12 13:00	5602	6	12757	1133
04/21/12 13:05	5588	7	12851	1135
04/21/12 13:10	5565	7	12778	1140
04/21/12 13:15	5571	8	12780	1140
04/21/12 13:20	5559	7	12772	1139
04/21/12 13:25	5528	10	12754	1141
04/21/12 13:30	5543	13	12811	1143
04/21/12 13:35	5525	14	12808	1142
04/21/12 13:40	5493	16	12795	1129
04/21/12 13:45	5517	15	12758	1135
04/21/12 13:50	5511	14	12777	1133
04/21/12 13:55	5511	17	12715	1141
04/21/12 14:00	5456	11	12791	1142
04/21/12 14:05	5450	14	12903	1142
04/21/12 14:10	5425	11	12986	1135
04/21/12 14:15	5455	9	12933	1134
04/21/12 14:20	5431	10	12914	1137
04/21/12 14:25	5409	10	12967	1137
04/21/12 14:30	5425	8	12917	1144
04/21/12 14:35	5419	8	12985	1146
04/21/12 14:40	5398	8	12948	1139
04/21/12 14:45	5414	7	12952	1148
04/21/12 14:50	5390	7	12968	1140
04/21/12 14:55	5382	6	12867	1140
04/21/12 15:00	5365	9	12817	1135
04/21/12 15:05	5375	5	12868	1141
04/21/12 15:10	5367	6	12872	1121
04/21/12 15:15	5370	6	12909	1120
04/21/12 15:20	5352	10	12910	1133
04/21/12 15:25	5381	9	12949	1133
04/21/12 15:30	5369	12	12943	1131
04/21/12 15:35	5358	13	12922	1139
04/21/12 15:40	5357	13	12911	1132
04/21/12 15:45	5350	15	12906	1137
04/21/12 15:50	5365	16	12931	1138
04/21/12 15:55	5351	18	12896	1133
04/21/12 16:00	5374	22	12869	1133
04/21/12 16:05	5391	22	12931	1141
04/21/12 16:10	5397	22	12904	1139
04/21/12 16:15	5388	24	12960	1138
04/21/12 16:20	5412	23	12941	1131
04/21/12 16:25	5433	22	12964	1139
04/21/12 16:30	5420	26	12973	1139
04/21/12 16:35	5444	23	12974	1148
04/21/12 16:40	5441	32	12969	1143
04/21/12 16:45	5455	29	12921	1143
04/21/12 16:50	5451	28	12934	1134
04/21/12 16:55	5451	31	12986	1136
04/21/12 17:00	5454	32	12963	1132
04/21/12 17:05	5467	33	12974	1130
04/21/12 17:10	5474	36	12984	1132
04/21/12 17:15	5477	34	13004	1131
04/21/12 17:20	5501	37	12998	1126
04/21/12 17:25	5501	36	13008	1129
04/21/12 17:30	5489	39	12963	1134
04/21/12 17:35	5512	44	13022	1133
04/21/12 17:40	5489	45	13054	1128
04/21/12 17:45	5513	46	13054	1133
04/21/12 17:50	5547	54	13074	1130
04/21/12 17:55	5497	56	12953	1120
04/21/12 18:00	5499	57	12970	1127
04/21/12 18:05	5485	60	12887	1138
04/21/12 18:10	5473	62	12838	1132
04/21/12 18:15	5495	67	12890	1130
04/21/12 18:20	5477	71	12873	1129
04/21/12 18:25	5523	84	12886	1132
04/21/12 18:30	5494	92	12876	1131
04/21/12 18:35	5498	100	12867	1135
04/21/12 18:40	5525	107	12919	1136
04/21/12 18:45	5504	113	12898	1136
04/21/12 18:50	5522	121	12897	1133
04/21/12 18:55	5491	127	12813	1130
04/21/12 19:00	5513	136	12816	1132
04/21/12 19:05	5526	153	12770	1132
04/21/12 19:10	5531	170	12804	1132
04/21/12 19:15	5539	183	12820	1135
04/21/12 19:20	5514	200	12804	1128
04/21/12 19:25	5526	214	12792	1133
04/21/12 19:30	5548	225	12810	1135
04/21/12 19:35	5551	232	12794	1134
04/21/12 19:40	5553	254	12767	1136
04/21/12 19:45	5581	271	12817	1130
04/21/12 19:50	5567	283	12817	1131
04/21/12 19:55	5588	298	12748	1132
04/21/12 20:00	5599	312	12684	1138
04/21/12 20:05	5644	332	12859	1134
04/21/12 20:10	5669	369	12753	1135
04/21/12 20:15	5703	404	12799	1133
04/21/12 20:20	5744	433	12813	1134
04/21/12 20:25	5776	459	12822	1132
04/21/12 20:30	5817	483	12834	1136
04/21/12 20:35	5788	496	12848	1136
04/21/12 20:40	5807	495	12889	1132
04/21/12 20:45	5803	514	12842	1136
04/21/12 20:50	5801	537	12853	1137
04/21/12 20:55	5768	563	12749	1138
04/21/12 21:00	5785	566	12794	1133
04/21/12 21:05	5731	573	12836	1140
04/21/12 21:10	5732	565	12884	1137
04/21/12 21:15	5722	562	12923	1140
04/21/12 21:20	5741	563	12874	1135
04/21/12 21:25	5682	560	12912	1136
04/21/12 21:30	5679	547	12864	1142
04/21/12 21:35	5664	509	12816	1137
04/21/12 21:40	5657	495	12802	1133
04/21/12 21:45	5593	477	12774	1139
04/21/12 21:50	5552	462	12839	1137
04/21/12 21:55	5522	442	12880	1137
04/21/12 22:00	5544	421	13080	1131
04/21/12 22:05	5457	387	13279	1123
04/21/12 22:10	5430	360	13470	1105
04/21/12 22:15	5403	347	13427	1101
04/21/12 22:20	5408	334	13491	1109
04/21/12 22:25	5383	313	13453	1133
04/21/12 22:30	5357	292	13388	1133
04/21/12 22:35	5316	273	13411	1138
04/21/12 22:40	5308	251	13429	1132
04/21/12 22:45	5250	234	13360	1137
04/21/12 22:50	5233	219	13392	1133
04/21/12 22:55	5185	200	13263	1130
04/21/12 23:00	5203	182	13045	1138
04/21/12 23:05	5145	168	12975	1134
04/21/12 23:10	5150	156	12716	1126
04/21/12 23:15	5120	150	12704	1100
04/21/12 23:20	5076	142	12571	1091
04/21/12 23:25	5064	130	12636	1093
04/21/12 23:30	5041	120	12624	1089
04/21/12 23:35	4998	115	12568	1085
04/21/12 23:40	4980	107	12541	1081
04/21/12 23:45	4955	102	12461	1082
04/21/12 23:50	4963	93	12564	1083
04/21/12 23:55	4897	80	12628	1082
04/22/12 00:00	4885	73	12657	1086
04/22/12 00:05	4894	68	12809	1080
04/22/12 00:10	4855	67	12909	1081
04/22/12 00:15	4831	61	12966	1083
04/22/12 00:20	4827	62	12981	1086
04/22/12 00:25	4809	58	12995	1087
04/22/12 00:30	4818	56	13019	1087
04/22/12 00:35	4781	58	13000	1083
04/22/12 00:40	4774	57	12980	1085
04/22/12 00:45	4770	57	12976	1083
04/22/12 00:50	4763	52	12929	1088
04/22/12 00:55	4717	51	12832	1084
04/22/12 01:00	4712	51	12783	1084
04/22/12 01:05	4696	49	12752	1085
04/22/12 01:10	4702	49	12690	1088
04/22/12 01:15	4705	42	12578	1090
04/22/12 01:20	4684	39	12559	1090
04/22/12 01:25	4686	36	12596	1089
04/22/12 01:30	4675	33	12653	1089
04/22/12 01:35	4655	32	12712	1093
04/22/12 01:40	4647	30	12675	1092
04/22/12 01:45	4635	30	12627	1093
04/22/12 01:50	4642	36	12636	1093
04/22/12 01:55	4621	35	12620	1090
04/22/12 02:00	4640	37	12627	1091
04/22/12 02:05	4594	40	12657	1091
04/22/12 02:10	4615	42	12637	1090
04/22/12 02:15	4600	41	12639	1095
04/22/12 02:20	4609	44	12611	1088
04/22/12 02:25	4615	47	12597	1092
04/22/12 02:30	4585	39	12585	1095
04/22/12 02:35	4593	39	12565	1092
04/22/12 02:40	4583	39	12612	1091
04/22/12 02:45	4608	39	12574	1088
04/22/12 02:50	4557	40	12584	1095
04/22/12 02:55	4586	38	12623	1090
04/22/12 03:00	4587	39	12600	1093
04/22/12 03:05	4606	37	12621	1092
04/22/12 03:10	4597	37	12591	1094
04/22/12 03:15	4566	38	12615	1096
04/22/12 03:20	4587	38	12602	1090
04/22/12 03:25	4598	37	12592	1093
04/22/12 03:30	4581	38	12606	1091
04/22/12 03:35	4590	38	12587	1094
04/22/12 03:40	4582	40	12591	1096
04/22/12 03:45	4607	43	12629	1094
04/22/12 03:50	4607	45	12586	1088
04/22/12 03:55	4574	43	12561	1089
04/22/12 04:00	4640	39	12655	1089
04/22/12 04:05	4620	33	12706	1097
04/22/12 04:10	4633	29	12621	1090
04/22/12 04:15	4598	27	12637	1094
04/22/12 04:20	4625	27	12635	1093
04/22/12 04:25	4591	26	12646	1093
04/22/12 04:30	4635	25	12639	1089
04/22/12 04:35	4655	23	12633	1088
04/22/12 04:40	4646	21	12632	1096
04/22/12 04:45	4649	18	12634	1095
04/22/12 04:50	4633	17	12639	1097
04/22/12 04:55	4669	16	12688	1088
04/22/12 05:00	4693	18	12726	1086
04/22/12 05:05	4713	20	12887	1086
04/22/12 05:10	4738	21	12862	1088
04/22/12 05:15	4724	22	12860	1089
04/22/12 05:20	4789	21	12836	1085
04/22/12 05:25	4783	22	12860	1087
04/22/12 05:30	4793	22	12838	1094
04/22/12 05:35	4823	19	12889	1089
04/22/12 05:40	4837	18	12852	1093
04/22/12 05:45	4843	17	12843	1097
04/22/12 05:50	4869	16	12840	1094
04/22/12 05:55	4877	16	12781	1095
04/22/12 06:00	4899	15	12763	1091
04/22/12 06:05	4964	14	12743	1095
04/22/12 06:10	4977	14	12613	1089
04/22/12 06:15	4968	15	12650	1088
04/22/12 06:20	4977	14	12687	1089
04/22/12 06:25	4969	15	12757	1087
04/22/12 06:30	5027	13	12808	1088
04/22/12 06:35	5062	13	12840	1089
04/22/12 06:40	5080	11	12829	1096
04/22/12 06:45	5091	11	12893	1092
04/22/12 06:50	5148	10	12904	1089
04/22/12 06:55	5150	10	12911	1092
04/22/12 07:00	5179	9	12944	1085
04/22/12 07:05	5249	9	13101	1088
04/22/12 07:10	5259	9	13172	1095
04/22/12 07:15	5287	10	13249	1095
04/22/12 07:20	5301	10	13235	1096
04/22/12 07:25	5332	11	13248	1091
04/22/12 07:30	5335	12	13291	1090
04/22/12 07:35	5387	13	13261	1089
04/22/12 07:40	5421	15	13270	1088
04/22/12 07:45	5458	15	13318	1079
04/22/12 07:50	5459	16	13326	1079
04/22/12 07:55	5459	14	13409	1092
04/22/12 08:00	5480	9	13561	1088
04/22/12 08:05	5552	6	13663	1090
04/22/12 08:10	5577	5	13753	1090
04/22/12 08:15	5566	6	13788	1090
04/22/12 08:20	5619	6	13789	1097
04/22/12 08:25	5651	5	13832	1092
04/22/12 08:30	5651	6	13804	1092
04/22/12 08:35	5697	5	13786	1088
04/22/12 08:40	5673	4	13726	1087
04/22/12 08:45	5694	4	13763	1090
04/22/12 08:50	5735	3	13829	1087
04/22/12 08:55	5723	3	13887	1087
04/22/12 09:00	5698	3	13767	1087
04/22/12 09:05	5743	3	13889	1094
04/22/12 09:10	5743	2	13916	1092
04/22/12 09:15	5761	2	13965	1094
04/22/12 09:20	5781	2	14008	1101
04/22/12 09:25	5741	2	13976	1095
04/22/12 09:30	5765	2	13999	1096
04/22/12 09:35	5774	2	14039	1098
04/22/12 09:40	5750	2	14007	1095
04/22/12 09:45	5776	1	14032	1097
04/22/12 09:50	5762	1	13991	1096
04/22/12 09:55	5768	1	13955	1094
04/22/12 10:00	5733	2	13915	1101
04/22/12 10:05	5766	3	13893	1116
04/22/12 10:10	5753	3	13888	1114
04/22/12 10:15	5777	3	13912	1114
04/22/12 10:20	5740	3	13902	1104
04/22/12 10:25	5737	4	13900	1103
04/22/12 10:30	5737	5	13911	1105
04/22/12 10:35	5753	5	13933	1101
04/22/12 10:40	5689	7	13934	1099
04/22/12 10:45	5703	7	13917	1102
04/22/12 10:50	5708	9	13909	1106
04/22/12 10:55	5664	9	13740	1113
04/22/12 11:00	5652	10	13727	1125
04/22/12 11:05	5632	10	13690	1123
04/22/12 11:10	5651	10	13747	1127
04/22/12 11:15	5636	9	13658	1125
04/22/12 11:20	5658	12	13685	1127
04/22/12 11:25	5627	13	13657	1125
04/22/12 11:30	5638	15	13671	1123
04/22/12 11:35	5592	16	13624	1125
04/22/12 11:40	5608	16	13588	1117
04/22/12 11:45	5576	19	13559	1119
04/22/12 11:50	5592	19	13559	1116
04/22/12 11:55	5571	21	13492	1115
04/22/12 12:00	5572	18	13491	1114
04/22/12 12:05	5551	19	13503	1113
04/22/12 12:10	5567	21	13554	1108
04/22/12 12:15	5564	23	13561	1105
04/22/12 12:20	5574	22	13590	1106
04/22/12 12:25	5573	25	13575	1105
04/22/12 12:30	5551	29	13585	1105
04/22/12 12:35	5530	27	13578	1103
04/22/12 12:40	5537	29	13574	1100
04/22/12 12:45	5537	26	13604	1108
04/22/12 12:50	5548	23	13618	1104
04/22/12 12:55	5557	24	13549	1067
04/22/12 13:00	5516	25	13562	1060
04/22/12 13:05	5510	23	13573	1044
04/22/12 13:10	5509	24	13597	1038
04/22/12 13:15	5526	24	13599	1045
